nom_emplacement_trouve;CAT_JOUR;TRNC_HORR_60;heure;latitude;longitude;Pourcentage_validations;ligne;mode;exploitant;terval;idf;principale;nb_lignes;lignes_detail
DOMONT;SAHV;12H-13H;12;49.03297204677151;2.336829689836827;7.97;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAHV;13H-14H;13;49.03297204677151;2.336829689836827;8.22;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAHV;19H-20H;19;49.03297204677151;2.336829689836827;4.01;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAHV;1H-2H;1;49.03297204677151;2.336829689836827;0.01;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAHV;6H-7H;6;49.03297204677151;2.336829689836827;3.29;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAVS;10H-11H;10;49.03297204677151;2.336829689836827;7.18;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAVS;11H-12H;11;49.03297204677151;2.336829689836827;8.59;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAVS;12H-13H;12;49.03297204677151;2.336829689836827;7.97;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAVS;15H-16H;15;49.03297204677151;2.336829689836827;6.79;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAVS;16H-17H;16;49.03297204677151;2.336829689836827;6.92;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAVS;22H-23H;22;49.03297204677151;2.336829689836827;0.77;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAVS;5H-6H;5;49.03297204677151;2.336829689836827;1.77;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
DOMONT;SAVS;6H-7H;6;49.03297204677151;2.336829689836827;3.64;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;DIJFP;10H-11H;10;49.023206378062014;2.362222981011115;8.56;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOHV;13H-14H;13;49.023206378062014;2.362222981011115;3.62;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOHV;16H-17H;16;49.023206378062014;2.362222981011115;4.46;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOHV;19H-20H;19;49.023206378062014;2.362222981011115;1.55;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOHV;7H-8H;7;49.023206378062014;2.362222981011115;21.97;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOHV;8H-9H;8;49.023206378062014;2.362222981011115;20.45;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOVS;0H-1H;0;49.023206378062014;2.362222981011115;0.01;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOVS;20H-21H;20;49.023206378062014;2.362222981011115;1.15;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOVS;5H-6H;5;49.023206378062014;2.362222981011115;3.58;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;JOVS;9H-10H;9;49.023206378062014;2.362222981011115;6.78;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;SAHV;10H-11H;10;49.023206378062014;2.362222981011115;7.39;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;SAHV;17H-18H;17;49.023206378062014;2.362222981011115;6.85;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;SAHV;19H-20H;19;49.023206378062014;2.362222981011115;3.11;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;SAHV;5H-6H;5;49.023206378062014;2.362222981011115;2.16;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;SAVS;0H-1H;0;49.023206378062014;2.362222981011115;0.02;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;SAVS;18H-19H;18;49.023206378062014;2.362222981011115;4.1;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉCOUEN-ÉZANVILLE;SAVS;22H-23H;22;49.023206378062014;2.362222981011115;0.61;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;DIJFP;11H-12H;11;48.9795166182837;2.2921687025986754;8.18;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;DIJFP;12H-13H;12;48.9795166182837;2.2921687025986754;7.79;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;DIJFP;14H-15H;14;48.9795166182837;2.2921687025986754;8.29;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;DIJFP;19H-20H;19;48.9795166182837;2.2921687025986754;6.11;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;DIJFP;22H-23H;22;48.9795166182837;2.2921687025986754;1.49;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;DIJFP;3H-4H;3;48.9795166182837;2.2921687025986754;0.0;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;DIJFP;6H-7H;6;48.9795166182837;2.2921687025986754;0.67;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOHV;12H-13H;12;48.9795166182837;2.2921687025986754;4.78;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOHV;14H-15H;14;48.9795166182837;2.2921687025986754;3.81;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOHV;15H-16H;15;48.9795166182837;2.2921687025986754;4.72;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOHV;16H-17H;16;48.9795166182837;2.2921687025986754;6.33;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOHV;19H-20H;19;48.9795166182837;2.2921687025986754;3.92;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOHV;1H-2H;1;48.9795166182837;2.2921687025986754;0.0;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOHV;21H-22H;21;48.9795166182837;2.2921687025986754;0.88;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOHV;4H-5H;4;48.9795166182837;2.2921687025986754;0.2;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOVS;0H-1H;0;48.9795166182837;2.2921687025986754;0.08;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOVS;12H-13H;12;48.9795166182837;2.2921687025986754;5.47;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOVS;16H-17H;16;48.9795166182837;2.2921687025986754;6.42;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOVS;17H-18H;17;48.9795166182837;2.2921687025986754;7.75;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOVS;18H-19H;18;48.9795166182837;2.2921687025986754;6.55;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOVS;20H-21H;20;48.9795166182837;2.2921687025986754;1.94;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOVS;22H-23H;22;48.9795166182837;2.2921687025986754;0.84;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;JOVS;9H-10H;9;48.9795166182837;2.2921687025986754;7.64;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAHV;11H-12H;11;48.9795166182837;2.2921687025986754;7.38;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAHV;6H-7H;6;48.9795166182837;2.2921687025986754;2.01;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAHV;8H-9H;8;48.9795166182837;2.2921687025986754;5.2;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAVS;12H-13H;12;48.9795166182837;2.2921687025986754;7.47;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAVS;20H-21H;20;48.9795166182837;2.2921687025986754;3.3;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAVS;21H-22H;21;48.9795166182837;2.2921687025986754;1.92;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAVS;7H-8H;7;48.9795166182837;2.2921687025986754;3.52;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAVS;8H-9H;8;48.9795166182837;2.2921687025986754;4.43;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
CHAMP DE COURSES D'ENGHIEN;SAVS;9H-10H;9;48.9795166182837;2.2921687025986754;5.93;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;DIJFP;17H-18H;17;48.95810052238404;2.328463877708284;7.86;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;DIJFP;22H-23H;22;48.95810052238404;2.328463877708284;1.25;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;JOHV;7H-8H;7;48.95810052238404;2.328463877708284;12.45;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;JOVS;18H-19H;18;48.95810052238404;2.328463877708284;5.28;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;JOVS;22H-23H;22;48.95810052238404;2.328463877708284;0.82;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAHV;0H-1H;0;48.95810052238404;2.328463877708284;0.24;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAHV;13H-14H;13;48.95810052238404;2.328463877708284;7.62;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAHV;5H-6H;5;48.95810052238404;2.328463877708284;2.53;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAHV;9H-10H;9;48.95810052238404;2.328463877708284;6.57;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAVS;12H-13H;12;48.95810052238404;2.328463877708284;6.88;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAVS;15H-16H;15;48.95810052238404;2.328463877708284;7.49;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAVS;18H-19H;18;48.95810052238404;2.328463877708284;5.72;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAVS;19H-20H;19;48.95810052238404;2.328463877708284;4.85;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPINAY-VILLETANEUSE;SAVS;4H-5H;4;48.95810052238404;2.328463877708284;0.21;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;DIJFP;10H-11H;10;49.05510176049029;2.1227359082735706;2.62;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;DIJFP;19H-20H;19;49.05510176049029;2.1227359082735706;6.02;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;JOHV;21H-22H;21;49.05510176049029;2.1227359082735706;1.05;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;JOHV;7H-8H;7;49.05510176049029;2.1227359082735706;8.43;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;JOVS;13H-14H;13;49.05510176049029;2.1227359082735706;3.22;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;JOVS;18H-19H;18;49.05510176049029;2.1227359082735706;10.77;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;SAHV;17H-18H;17;49.05510176049029;2.1227359082735706;12.7;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;SAVS;13H-14H;13;49.05510176049029;2.1227359082735706;5.74;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;SAVS;19H-20H;19;49.05510176049029;2.1227359082735706;9.02;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ÉPLUCHES;SAVS;21H-22H;21;49.05510176049029;2.1227359082735706;1.64;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;DIJFP;10H-11H;10;48.990313583902434;2.2632853539998323;8.5;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;JOHV;13H-14H;13;48.990313583902434;2.2632853539998323;3.13;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;JOHV;18H-19H;18;48.990313583902434;2.2632853539998323;3.14;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;JOHV;19H-20H;19;48.990313583902434;2.2632853539998323;1.44;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;JOVS;10H-11H;10;48.990313583902434;2.2632853539998323;5.55;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;JOVS;15H-16H;15;48.990313583902434;2.2632853539998323;4.12;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;JOVS;17H-18H;17;48.990313583902434;2.2632853539998323;4.72;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;JOVS;22H-23H;22;48.990313583902434;2.2632853539998323;0.39;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;JOVS;7H-8H;7;48.990313583902434;2.2632853539998323;17.08;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAHV;0H-1H;0;48.990313583902434;2.2632853539998323;0.09;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAHV;20H-21H;20;48.990313583902434;2.2632853539998323;2.58;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAHV;5H-6H;5;48.990313583902434;2.2632853539998323;1.04;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAHV;6H-7H;6;48.990313583902434;2.2632853539998323;2.81;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAHV;7H-8H;7;48.990313583902434;2.2632853539998323;4.73;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAHV;8H-9H;8;48.990313583902434;2.2632853539998323;5.77;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAVS;19H-20H;19;48.990313583902434;2.2632853539998323;3.54;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAVS;1H-2H;1;48.990313583902434;2.2632853539998323;0.05;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-HALTE;SAVS;9H-10H;9;48.990313583902434;2.2632853539998323;7.77;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
ERMONT-EAUBONNE;DIJFP;10H-11H;10;48.98024590668104;2.2691322741328266;6.56;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;DIJFP;11H-12H;11;48.98024590668104;2.2691322741328266;7.36;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;DIJFP;19H-20H;19;48.98024590668104;2.2691322741328266;4.95;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;DIJFP;6H-7H;6;48.98024590668104;2.2691322741328266;2.65;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;DIJFP;7H-8H;7;48.98024590668104;2.2691322741328266;3.87;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOHV;0H-1H;0;48.98024590668104;2.2691322741328266;0.14;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOHV;10H-11H;10;48.98024590668104;2.2691322741328266;4.07;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOHV;11H-12H;11;48.98024590668104;2.2691322741328266;3.78;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOHV;19H-20H;19;48.98024590668104;2.2691322741328266;3.27;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOHV;7H-8H;7;48.98024590668104;2.2691322741328266;15.32;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOVS;12H-13H;12;48.98024590668104;2.2691322741328266;5.22;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOVS;17H-18H;17;48.98024590668104;2.2691322741328266;6.71;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOVS;20H-21H;20;48.98024590668104;2.2691322741328266;2.12;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOVS;21H-22H;21;48.98024590668104;2.2691322741328266;1.2;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOVS;23H-0H;23;48.98024590668104;2.2691322741328266;0.44;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOVS;8H-9H;8;48.98024590668104;2.2691322741328266;15.48;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;JOVS;9H-10H;9;48.98024590668104;2.2691322741328266;7.15;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;SAHV;0H-1H;0;48.98024590668104;2.2691322741328266;0.67;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;SAHV;14H-15H;14;48.98024590668104;2.2691322741328266;8.03;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;SAHV;18H-19H;18;48.98024590668104;2.2691322741328266;7.15;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;SAHV;19H-20H;19;48.98024590668104;2.2691322741328266;5.25;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;SAHV;21H-22H;21;48.98024590668104;2.2691322741328266;1.89;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;SAHV;22H-23H;22;48.98024590668104;2.2691322741328266;1.42;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;SAVS;11H-12H;11;48.98024590668104;2.2691322741328266;7.47;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
ERMONT-EAUBONNE;SAVS;8H-9H;8;48.98024590668104;2.2691322741328266;4.79;RER C / TRAIN H / TRAIN J;RER / TRAIN;SNCF;0;1;1;3;RER C / TRAIN H / TRAIN J
FRANCONVILLE-LE PLESSIS-BOUCHARD;DIJFP;12H-13H;12;48.99371348038584;2.234276393996537;7.72;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;DIJFP;13H-14H;13;48.99371348038584;2.234276393996537;8.22;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;DIJFP;14H-15H;14;48.99371348038584;2.234276393996537;7.69;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;DIJFP;8H-9H;8;48.99371348038584;2.234276393996537;5.49;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOHV;0H-1H;0;48.99371348038584;2.234276393996537;0.01;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOHV;12H-13H;12;48.99371348038584;2.234276393996537;3.77;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOHV;19H-20H;19;48.99371348038584;2.234276393996537;1.97;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOHV;22H-23H;22;48.99371348038584;2.234276393996537;0.41;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOHV;6H-7H;6;48.99371348038584;2.234276393996537;8.1;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOVS;10H-11H;10;48.99371348038584;2.234276393996537;5.02;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOVS;21H-22H;21;48.99371348038584;2.234276393996537;0.77;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOVS;22H-23H;22;48.99371348038584;2.234276393996537;0.47;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;JOVS;4H-5H;4;48.99371348038584;2.234276393996537;0.54;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAHV;15H-16H;15;48.99371348038584;2.234276393996537;6.85;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAHV;1H-2H;1;48.99371348038584;2.234276393996537;0.03;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAHV;21H-22H;21;48.99371348038584;2.234276393996537;1.29;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAHV;22H-23H;22;48.99371348038584;2.234276393996537;1.07;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAHV;8H-9H;8;48.99371348038584;2.234276393996537;7.05;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAVS;14H-15H;14;48.99371348038584;2.234276393996537;8.77;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAVS;16H-17H;16;48.99371348038584;2.234276393996537;6.16;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAVS;20H-21H;20;48.99371348038584;2.234276393996537;2.64;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAVS;22H-23H;22;48.99371348038584;2.234276393996537;1.03;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAVS;7H-8H;7;48.99371348038584;2.234276393996537;5.23;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRANCONVILLE-LE PLESSIS-BOUCHARD;SAVS;8H-9H;8;48.99371348038584;2.234276393996537;6.51;RER C / TRAIN H;RER / TRAIN;SNCF;0;1;0;2;RER C / TRAIN H
FRÉPILLON;DIJFP;10H-11H;10;49.04543025423757;2.197087678318263;7.6;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
FRÉPILLON;DIJFP;13H-14H;13;49.04543025423757;2.197087678318263;7.63;TRAIN H;TRAIN;SNCF;0;1;0;1;TRAIN H
